src,tgt,current_line,New Line,Line,abs_src_Length,abs_src_MaxDepDepth,abs_src_MaxDepLength,abs_src_DiffWords,abs_src_Leven,abs_src_WordCount,abs_tgt_Length,abs_tgt_MaxDepDepth,abs_tgt_MaxDepLength,abs_tgt_DiffWords,abs_tgt_Leven,abs_tgt_WordCount,Length_ratio,MaxDepDepth_ratio,MaxDepLength_ratio,DiffWords_ratio,Leven_ratio,WordCount_ratio,abs_src_FreqRank,abs_tgt_FreqRank,FreqRank_ratio,abs_src_FKGL_Grade,abs_tgt_FKGL_Grade,FKGL_Grade_ratio,abs_src_ARI_Grade,abs_tgt_ARI_Grade,ARI_Grade_ratio,similarity,label,"(2, 'label')","(3, 'label')","(4, 'label')","(5, 'label')","(6, 'label')","(7, 'label')","(8, 'label')","(2, 'label').1","(3, 'label').1","(4, 'label').1","(5, 'label').1","(6, 'label').1"
"The most recent releases, Ghosts I - IV and The Slip, both released in 2008, were released under Creative Commons licenses.",2008: Ghosts I - IV,154934,156163,42257,123.0,6.0,16.0,6.0,0.2,21.0,19.0,1.0,3.0,0.0,0.2,5.0,0.15,0.17,0.19,0.08,0.2,0.24,8.88,9.37,1.06,10,0,0.0,13,0,0.0,0.5045315623283386,0,1,1,1,1,0,1,1,1,1,1,1,0
"39, and each of the marches is dedicated to a particular musical friend of Elgar's.",Elgar dedicated each march to one of his musical friends.,61758,62269,102586,83.0,6.0,8.0,5.0,0.54,15.0,57.0,5.0,3.0,3.0,0.54,10.0,0.69,0.83,0.38,0.6,0.54,0.67,9.09,8.78,0.97,10,7,0.7,8,6,0.75,0.6121541857719421,1,1,1,1,1,0,1,1,1,1,1,1,0
January 24 - Claudius succeeds his nephew Caligula as Emperor.,January 24 - Claudius succeeds his nephew Caligula as Roman Emperor.,131676,132720,142107,62.0,3.0,4.0,3.0,0.95,10.0,68.0,4.0,4.0,4.0,0.95,11.0,1.1,1.33,1.0,1.33,0.95,1.1,10.5,10.32,0.98,8,8,1.0,11,11,1.0,0.9572733640670776,1,1,1,1,1,0,1,1,1,1,1,1,0
"Islamabad Capital Territory, a federal territory of Pakistan that includes the capital Islamabad and other areas",Islamabad - the Federal national capital of Pakistan.,97210,97983,83861,112.0,6.0,4.0,6.0,0.47,16.0,53.0,3.0,5.0,4.0,0.47,8.0,0.47,0.5,1.25,0.67,0.47,0.5,9.15,8.21,0.9,13,13,1.0,14,13,0.93,0.6998145580291748,1,1,1,1,1,0,1,1,1,1,1,1,0
"In the 1970s he established a Hindu monastery in Kauai, Hawaii and founded the magazine Hinduism Today.","He made a Hindu monastery in Kauai, Hawaii and founded the magazine Hinduism Today.",27460,27681,145484,103.0,3.0,9.0,4.0,0.86,17.0,83.0,3.0,9.0,3.0,0.86,14.0,0.81,1.0,1.0,0.75,0.86,0.82,9.35,9.43,1.01,9,6,0.67,11,9,0.82,0.9176767468452454,1,1,1,1,1,0,1,1,1,1,1,1,0
"Some postwar Israelis also referred disdainfully to Jewish victims of Nazism with the Hebrew word '(sabon, ""soap"").","Some postwar Israelis also spoke about Jewish victims of Nazism with the Hebrew word '(sabon, ""soap"").",96373,97136,82362,115.0,4.0,7.0,7.0,0.88,17.0,102.0,4.0,6.0,5.0,0.88,16.0,0.89,1.0,0.86,0.71,0.88,0.94,10.4,9.89,0.95,10,7,0.7,14,12,0.86,0.96764075756073,1,1,1,1,1,0,1,1,1,1,1,1,0
"Its terrain is relatively flat, with heaths, plains and peat bogs in the west and a more elevated and slightly hilly terrain in the east.","Its terrain is relatively flat, with low hills and peat bogs.",41197,41524,1455,137.0,6.0,16.0,4.0,0.56,25.0,61.0,4.0,4.0,2.0,0.56,11.0,0.45,0.67,0.25,0.5,0.56,0.44,10.2,9.49,0.93,11,5,0.45,12,6,0.5,0.7338173389434814,1,1,1,1,1,0,1,1,1,1,1,1,0
"Martha's Vineyard (Wampanoag:) is an island (including the smaller Chappaquiddick Island) off the south of Cape Cod in New England, known for being an affluent summer colony. The islands both form a part of the Outer Lands region.","Martha's Vineyard (adjoining the smaller Chappaquiddick Island) is an island off the southern coast of Cape Cod, both forming a part of the Outer Lands region.",57585,58050,239165,114.5,5.0,20.0,9.0,0.68,19.0,159.0,6.0,12.0,7.0,0.68,26.0,1.39,1.2,0.6,0.78,0.68,1.37,9.83,9.8,1.0,8,12,1.5,12,14,1.17,0.9363428354263306,1,1,1,1,1,0,1,1,1,1,1,1,0
Aubigny is a commune in the VendÃ e department in the Pays de la Loire region in western France.,It is found in the region Pays de la Loire in the VendÃ e department in the west of France.,42459,42793,227316,96.0,8.0,6.0,3.0,0.61,19.0,91.0,9.0,4.0,2.0,0.61,20.0,0.95,1.12,0.67,0.67,0.61,1.05,10.61,8.59,0.81,7,6,0.86,7,6,0.86,0.8841348886489868,1,1,1,1,1,0,1,1,1,1,1,1,0
"The GLA is different from the Corporation of the City of London with its largely ceremonial Lord Mayors, which controls only the square mile of the City, London's chief financial center.","The GLA is different from the Corporation of the City of London with its largely ceremonial Lord Mayor. Corporation controls only the square mile of the City, London's chief financial center.",155783,157022,214641,186.0,9.0,10.0,8.0,0.95,31.0,95.0,7.0,10.0,7.0,0.95,15.5,0.51,0.78,1.0,0.88,0.95,0.5,8.17,8.19,1.0,13,10,0.77,14,11,0.79,0.958165407180786,1,1,1,1,1,0,1,1,1,1,1,1,0
Star Wars Episode I: The Phantom Menace is a 1999 space opera film written and directed by George Lucas.,Star Wars Episode I: The Phantom Menace is a movie released in 1999.,53576,54015,115101,104.0,6.0,5.0,4.0,0.65,19.0,68.0,4.0,5.0,3.0,0.65,13.0,0.65,0.67,1.0,0.75,0.65,0.68,8.77,8.36,0.95,7,4,0.57,9,5,0.56,0.8345401883125305,1,1,1,1,1,0,1,1,1,1,1,1,0
"M&M's originated in the United States in 1941, and are now sold in over 100 countries.","M&M s are round chocolates with an ""m"" printed on each one.",22726,22905,29129,86.0,5.0,11.0,2.0,0.46,16.0,59.0,7.0,3.0,2.0,0.46,12.0,0.69,1.4,0.27,1.0,0.46,0.75,8.24,9.87,1.2,6,3,0.5,8,3,0.38,0.5367804169654846,0,1,1,1,1,0,1,1,1,1,1,1,0
Saint-Trojan is a commune in the Gironde department in Aquitaine in south-western France.,Saint-Trojan is a commune.,113415,114323,196830,89.0,9.0,4.0,3.0,0.45,13.0,26.0,2.0,2.0,2.0,0.45,4.0,0.29,0.22,0.5,0.67,0.45,0.31,9.96,9.75,0.98,7,7,1.0,13,8,0.62,0.7340187430381775,1,1,1,1,1,0,1,1,1,1,1,1,0
August 15 & ndash; Admiral Robert Blake blockades Prince Rupert to allow Oliver Cromwell to land in Dublin and begin the Cromwellian conquest of Ireland.,August 15 - Admiral Robert Blake blockades Prince Rupert to allow Oliver Cromwell to land in Dublin and begin the Cromwellian conquest of Ireland,45240,45596,291001,153.0,5.0,8.0,6.0,0.97,25.0,145.0,5.0,8.0,6.0,0.97,24.0,0.95,1.0,1.0,1.0,0.97,0.96,9.88,9.82,0.99,10,10,1.0,14,14,1.0,0.9262526631355286,1,1,1,1,1,0,1,1,1,1,1,1,0
"In his free time he teamed up with friend and Garden Grove High School classmate Kathy Westmoreland to participate in comedies and other productions at the Bird Cage Theatre, a theater concession inside Knott's Berry Farm.",He teamed up with friend and Garden Grove High School classmate Kathy Westmoreland to do a musical comedy routine.,204894,206497,279008,222.0,10.0,13.0,6.0,0.62,36.0,114.0,6.0,13.0,4.0,0.62,19.0,0.51,0.6,1.0,0.67,0.62,0.53,9.55,9.3,0.97,13,10,0.77,14,12,0.86,0.8903211355209351,1,1,1,1,1,0,1,1,1,1,1,1,0
"Yffiniac (, Gallo: Finyac) is a commune in the CÃ tes-d 'Armor department of Brittany in north-western France.",Yffiniac is a commune. It is found in the region Bretagne in the CÃ tes-d 'Armor department in the west of France.,146922,148084,193439,110.0,7.0,8.0,7.0,0.66,18.0,56.5,9.0,8.0,6.0,0.66,11.0,0.51,1.29,1.0,0.86,0.66,0.61,11.66,11.33,0.97,10,4,0.4,13,4,0.31,0.736074686050415,1,1,1,1,1,0,1,1,1,1,1,1,0
"It was released on October 14, 2008 as an iTunes exclusive single.","The single was released October 14, 2008.",67721,68274,287586,66.0,3.0,6.0,2.0,0.58,12.0,41.0,2.0,3.0,1.0,0.58,7.0,0.62,0.67,0.5,0.5,0.58,0.58,7.7,6.4,0.83,7,6,0.86,6,6,1.0,0.8430630564689636,1,1,1,1,1,0,1,1,1,1,1,1,0
"1931 & ndash; Anthony Newley, British actor and singer (d. 1999)","1931 - Anthony Newley, British actor and singer (died 1999)",195620,197144,277514,64.0,3.0,7.0,3.0,0.89,11.0,59.0,3.0,10.0,3.0,0.89,10.0,0.92,1.0,1.43,1.0,0.89,0.91,10.84,8.31,0.77,5,4,0.8,9,9,1.0,0.8796988725662231,1,1,1,1,1,0,1,1,1,1,1,1,0
"It restrengthened slightly before making its first landfall near BahÃ a Tortugas, Baja California Sur on September 25.","It restrengthened slightly before making its first landfall near BahÃ a Tortugas, Baja California Sur.",150700,151891,13951,118.0,6.0,14.0,6.0,0.93,18.0,102.0,7.0,4.0,6.0,0.93,15.0,0.86,1.17,0.29,1.0,0.93,0.83,10.52,10.9,1.04,13,12,0.92,14,14,1.0,0.916361927986145,1,1,1,1,1,0,1,1,1,1,1,1,0
The province as of June 20 2006 is divided into the following municipalities (municipios) and municipal districts (distrito municipal - D.M.) within them:,The municipalities and their municipal districts (M.D.) are:,47598,47978,251926,76.5,6.0,13.0,8.0,0.47,11.5,29.5,3.0,8.0,3.0,0.47,4.0,0.39,0.5,0.62,0.38,0.47,0.35,9.52,9.52,1.0,13,12,0.92,14,14,1.0,0.6351060271263123,1,1,1,1,1,0,1,1,1,1,1,1,0
"The Snake River is a major tributary of the Columbia River in the U.S. states of Wyoming, Idaho, Oregon, and Washington.",The Snake River is a river in the Canadian province of British Columbia and the U.S. states of Washington and Oregon.,152842,154057,13760,120.0,8.0,5.0,5.0,0.67,21.0,117.0,9.0,4.0,5.0,0.67,21.0,0.97,1.12,0.8,1.0,0.67,1.0,9.05,8.2,0.91,6,6,1.0,6,6,1.0,0.8897150158882141,1,1,1,1,1,0,1,1,1,1,1,1,0
"Governor Lachlan Macquarie granted the first white settler, Peter Cooney, 30 a in 1825.","Governor Lachlan Macquarie gave the first European settler, Peter Cooney, 30 acres in 1825.",115489,116410,241322,87.0,4.0,11.0,6.0,0.89,14.0,91.0,5.0,4.0,6.0,0.89,14.0,1.05,1.25,0.36,1.0,0.89,1.0,10.47,10.46,1.0,9,9,1.0,10,12,1.2,0.9415218234062196,1,1,1,1,1,0,1,1,1,1,1,1,0
"Tommy Thayer (born November 7, 1960) is an American musician best known as the current lead guitarist for the American hard rock band Kiss.","Tommy Thayer November 7, 1960 in Portland, Oregon, U.S., is an guitarist and current member of the band Kiss.",212857,214516,121788,139.0,8.0,8.0,5.0,0.6,24.0,109.0,5.0,11.0,6.0,0.6,19.0,0.78,0.62,1.38,1.2,0.6,0.79,8.79,9.07,1.03,12,6,0.5,13,6,0.46,0.7170358300209045,1,1,1,1,1,0,1,1,1,1,1,1,0
"About 90% of those infected with Mycobacterium tuberculosis have asymptomatic, latent TB infection (sometimes called LTBI), with only a 10% lifetime chance that a latent infection will progress to TB disease.","If a person becomes infected with TB, there is a 90% chance that it will be a latent TB infection, meaning that they will not become sick or infect other people. However, there is a 10% chance that the latent TB infection will turn into Active Tuberculosis Disease at some time in the person's life.",178563,179981,41512,208.0,7.0,12.0,9.0,0.52,31.0,149.0,8.0,7.0,10.0,0.52,27.5,0.72,1.14,0.58,1.11,0.52,0.89,10.13,9.28,0.92,13,13,1.0,14,13,0.93,0.7303550243377686,1,1,1,1,1,0,1,1,1,1,1,1,0
A turbocharger is a small centrifugal pump driven by the energy of the exhaust gases of an engine.,A turbocharger is a small fan pump that spins around a shaft. The pump is driven by the pressure of the exhaust gas.,33627,33893,61455,98.0,9.0,4.0,5.0,0.68,18.0,57.5,5.0,4.0,3.0,0.68,11.5,0.59,0.56,1.0,0.6,0.68,0.64,9.34,8.77,0.94,10,3,0.3,9,4,0.44,0.8802279233932495,1,1,1,1,1,0,1,1,1,1,1,1,0
"Katara revives Aang with special spirit water from the North Pole, but his seventh chakra is blocked and he can not enter the Avatar State.","Katara revives Aang with spirit water from the North Pole, but his seventh chakra is blocked and he can not enter the Avatar State.",40920,41246,30302,139.0,5.0,16.0,2.0,0.97,25.0,131.0,5.0,15.0,1.0,0.97,24.0,0.94,1.0,0.94,0.5,0.97,0.96,10.34,10.5,1.02,8,8,1.0,13,12,0.92,0.9914858937263488,1,1,1,1,1,0,1,1,1,1,1,1,0
The story featured a decadent aristocrat who collected Redon's drawings.,The story featured a decadent aristocrat who collected Redons drawings.,23648,23834,268065,72.0,5.0,3.0,6.0,0.99,10.0,71.0,4.0,3.0,6.0,0.99,10.0,0.99,0.8,1.0,1.0,0.99,1.0,10.16,10.35,1.02,11,11,1.0,13,13,1.0,0.8830040693283081,1,1,1,1,1,0,1,1,1,1,1,1,0
"The British WIM and author Cathy Forbes, in her book Nigel Short: Quest for the Crown (Cadogan 1993), wrote that at no time in the 1993 bidding process was a conforming World Championship match bid actually received by FIDE.",Nigel Short: quest for the crown.,107133,107990,85146,224.0,6.0,12.0,6.0,0.24,39.0,33.0,4.0,2.0,0.0,0.24,6.0,0.15,0.67,0.17,0.08,0.24,0.15,9.53,9.1,0.95,13,0,0.0,14,4,0.29,0.6351763606071472,0,1,1,1,1,0,1,1,1,1,1,1,0
"In Greek mythology, Nyx (, Nox in Roman translation) was the primordial goddess of the night.",Hesiods Theogony,54984,55435,66227,93.0,5.0,12.0,5.0,0.22,16.0,16.0,1.0,1.0,1.0,0.22,2.0,0.17,0.2,0.08,0.2,0.22,0.12,10.4,14.01,1.35,8,3,0.38,11,14,1.27,0.1578792333602905,0,1,1,1,1,0,1,1,1,1,1,1,0
Torcy is a commune in the Pas-de-Calais department of northern France.,"Torcy, Pas-de-Calais is a commune.",130553,131590,242603,70.0,6.0,7.0,3.0,0.5,11.0,34.0,2.0,7.0,2.0,0.5,5.0,0.49,0.33,1.0,0.67,0.5,0.45,10.64,10.76,1.01,8,8,1.0,10,9,0.9,0.832452118396759,1,1,1,1,1,0,1,1,1,1,1,1,0
"Explanation For example, 7 is a divisor of 42 because.","Explanation For example, 7 is a divisor of 42 because 42/7 = 6.",97468,98242,253594,54.0,3.0,5.0,3.0,0.92,10.0,63.0,3.0,8.0,3.0,0.92,13.0,1.17,1.0,1.6,1.0,0.92,1.3,10.68,11.48,1.07,10,9,0.9,5,5,1.0,0.9178762435913086,1,1,1,1,1,0,1,1,1,1,1,1,0
It is a pink crystalline solid compound.,"Cobalt (II) fluoride, also known as cobaltous fluoride, is a chemical compound.",155555,156793,81002,40.0,3.0,5.0,3.0,0.45,7.0,79.0,5.0,8.0,4.0,0.45,12.0,1.98,1.67,1.6,1.33,0.45,1.71,8.84,10.19,1.15,4,10,2.5,5,11,2.2,0.3797601759433746,0,1,1,1,1,0,1,1,1,1,1,1,0
Geysers are generally associated with volcanic areas.,Geysers are usually near volcanic areas.,32350,32608,48369,53.0,3.0,3.0,5.0,0.73,7.0,40.0,3.0,2.0,4.0,0.73,6.0,0.75,1.0,0.67,0.8,0.73,0.86,9.68,9.68,1.0,13,8,0.62,14,9,0.64,0.7531948685646057,1,1,1,1,1,0,1,1,1,1,1,1,0
"Pernilla Wiberg (born October 15 1970 in Norrköping) is a Swedish former alpine skier, who competed on a high level between 1990 and 2002.",Pernilla Wiberg (born October 15 1970 in Norrköping) is one of the most successful Swedish alpine skiers.,210493,212139,271186,138.0,7.0,9.0,5.0,0.64,24.0,105.0,5.0,9.0,3.0,0.64,17.0,0.76,0.71,1.0,0.6,0.64,0.71,10.77,11.49,1.07,10,8,0.8,13,12,0.92,0.8564174175262451,1,1,1,1,1,0,1,1,1,1,1,1,0
"The Garibaldi Volcanic Belt includes the Bridge River Cones, Mount Cayley, Mount Fee, Mount Garibaldi, Mount Price, Mount Meager and the Squamish Volcanic Field.","The volcanoes of the Garibaldi Volcanic Belt generally are stratovolcanoes typical of subduction zones, and include Mount Garibaldi, Mount Cayley and Mount Meager.",203887,205477,87490,161.0,7.0,6.0,5.0,0.55,24.0,163.0,5.0,8.0,10.0,0.55,23.0,1.01,0.71,1.33,2.0,0.55,0.96,10.93,10.93,1.0,9,13,1.44,14,14,1.0,0.8152425289154053,0,1,1,1,1,0,1,1,1,1,1,1,0
Guigny is a commune in the Pas-de-Calais department in the Nord-Pas-de-Calais region of France.,It is found in the region Nord-Pas-de-Calais in the Pas-de-Calais department in the north of France.,54068,54511,253049,95.0,8.0,9.0,3.0,0.67,14.0,100.0,9.0,7.0,2.0,0.67,16.0,1.05,1.12,0.78,0.67,0.67,1.14,10.64,10.6,1.0,9,8,0.89,13,12,0.92,0.9665576219558716,1,1,1,1,1,0,1,1,1,1,1,1,0
"The reason may be found in her answer, when asked why she did not marry the Duke of Westminster: ""There have been several Duchesses of Westminster.","When asked why she did not marry him, she said: ""There have been several Duchesses of Westminster.",158912,160174,229759,147.0,6.0,20.0,2.0,0.73,26.0,98.0,4.0,9.0,2.0,0.73,17.0,0.67,0.67,0.45,1.0,0.73,0.65,8.89,9.02,1.01,11,8,0.73,14,10,0.71,0.8620576858520508,1,1,1,1,1,0,1,1,1,1,1,1,0
"At Tribal Council, Coby again openly spilled all strategies and problems of his tribe; which prompted everyone to vote against him instead of major threat Stephenie.","At Tribal Council, Coby again openly revealed all strategies and problems of his tribe; which prompted everyone to vote against him instead of major threat Stephenie.",20112,20277,177045,165.0,5.0,10.0,8.0,0.97,26.0,166.0,6.0,8.0,9.0,0.97,26.0,1.01,1.2,0.8,1.12,0.97,1.0,9.37,9.14,0.98,12,12,1.0,14,14,1.0,0.9911541938781738,1,1,1,1,1,0,1,1,1,1,1,1,0
This may be sufficient to partially or completely break the algorithm.,This may be sufficient to partially or completely break (crack) the algorithm.,197222,198758,257990,70.0,4.0,5.0,4.0,0.95,11.0,78.0,4.0,5.0,4.0,0.95,12.0,1.11,1.0,1.0,1.0,0.95,1.09,8.52,8.75,1.03,9,9,1.0,10,11,1.1,0.8335775136947632,1,1,1,1,1,0,1,1,1,1,1,1,0
"Matthew Hansen ""Matt"" Mead (born March 11, 1962), is the 32nd and current Governor of Wyoming.","Matthew Hansen ""Matt"" Mead (born March 11, 1962 in Teton County, Wyoming) is an American politician and is the current 32nd Governor of Wyoming.",119724,120675,140824,94.0,4.0,9.0,2.0,0.74,16.0,144.0,5.0,13.0,3.0,0.74,24.0,1.53,1.25,1.44,1.5,0.74,1.5,9.54,9.47,0.99,5,9,1.8,10,14,1.4,0.936018407344818,1,1,1,1,1,0,1,1,1,1,1,1,0
Binding and purfling materials are generally made of either wood or plastic.,Guitars are usually made from wood or plastic.,92316,93052,109633,76.0,3.0,3.0,5.0,0.64,12.0,46.0,3.0,3.0,3.0,0.64,8.0,0.61,1.0,1.0,0.6,0.64,0.67,8.45,7.82,0.93,10,5,0.5,10,6,0.6,0.7867355346679688,1,1,1,1,1,0,1,1,1,1,1,1,0
"To help compare sizes of different geographic regions, we list here areas between 10 km2 (1,000 hectares) and 100 km2 (10,000 hectares).",Areas smaller than 10 km,145629,146781,49099,136.0,6.0,9.0,3.0,0.24,22.0,24.0,3.0,4.0,2.0,0.24,5.0,0.18,0.5,0.44,0.67,0.24,0.23,9.44,8.52,0.9,10,3,0.3,14,0,0.0,0.3186773359775543,0,1,1,1,1,0,1,1,1,1,1,1,0
"Like potassium bromate, potassium iodate is occasionally used as a maturing agent in baking.",It is similar to potassium bromate and potassium chlorate.,108905,109777,203644,92.0,4.0,8.0,5.0,0.48,14.0,58.0,5.0,3.0,4.0,0.48,9.0,0.63,1.25,0.38,0.8,0.48,0.64,10.3,11.57,1.12,12,10,0.83,12,9,0.75,0.4944119453430176,0,1,1,1,1,0,1,1,1,1,1,1,0
"The Honda engine is designed and produced by Ilmor, which is part owned by Roger Penske.","The Honda engine is designed and produced by Ilmor Engineering, which is part owned by Roger Penske.",2539,2555,249,88.0,7.0,5.0,4.0,0.94,16.0,100.0,7.0,5.0,5.0,0.94,17.0,1.14,1.0,1.0,1.25,0.94,1.06,8.81,8.72,0.99,6,9,1.5,8,10,1.25,0.9839320182800292,1,1,1,1,1,0,1,1,1,1,1,1,0
Siege of Washington for Little People.,Illust.,98784,99569,156750,38.0,3.0,3.0,1.0,0.13,6.0,7.0,1.0,0.0,1.0,0.13,1.0,0.18,0.33,0.17,1.0,0.13,0.17,8.28,13.78,1.66,7,8,1.14,8,12,1.5,0.3487999737262726,0,1,1,1,1,0,1,1,1,1,1,1,0
His sayings were famously referred to in poems: I have heard the words of Imhotep and Hordedef with whose discourses men speak so much.,References,74254,74854,24987,135.0,4.0,7.0,6.0,0.12,24.0,10.0,0.0,0.0,1.0,0.12,1.0,0.07,0.12,0.07,0.17,0.12,0.04,10.03,9.6,0.96,9,13,1.44,13,14,1.08,0.2171619534492492,0,1,1,1,1,0,1,1,1,1,1,1,0
"It is the federal court of appeals for generally all cases of administrative law, mainly disputes between citizens and the state.","It is the federal court of appeals for generally all cases of administrative law, mainly arguments between people and the government.",99739,100528,128401,129.0,6.0,12.0,8.0,0.86,21.0,133.0,6.0,15.0,7.0,0.86,21.0,1.03,1.0,1.25,0.88,0.86,1.0,8.07,8.05,1.0,13,13,1.0,14,14,1.0,0.964339554309845,1,1,1,1,1,0,1,1,1,1,1,1,0
"Some microcontrollers may operate at clock frequencies as low as 32kHz, as this is adequate for many typical applications, enabling low power consumption (milliwatts or microwatts).","Microcontrollers often operate at very low speed compared to microprocessors (at clock speeds of as little as 32KHz), but this is adequate for typical applications.",131249,132292,272330,181.0,5.0,11.0,10.0,0.56,26.0,164.0,9.0,21.0,7.0,0.56,25.0,0.91,1.8,1.91,0.7,0.56,0.96,9.27,8.82,0.95,13,13,1.0,14,14,1.0,0.7276689410209656,1,1,1,1,1,0,1,1,1,1,1,1,0
"A black smoker or sea vent, is a type of hydrothermal vent found on the ocean floor.",A black smoker is a kind of hydrothermal vent that can be found on the ocean floor.,186509,187981,217344,84.0,7.0,5.0,2.0,0.8,17.0,83.0,5.0,7.0,2.0,0.8,17.0,0.99,0.71,1.4,1.0,0.8,1.0,9.52,9.52,1.0,5,5,1.0,6,6,1.0,0.7839235663414001,1,1,1,1,1,0,1,1,1,1,1,1,0
"The flag of Turkmenistan () was adopted on January 24, 2001.","The flag of Turkmenistan was adopted on January 24, 2001.",68074,68631,43620,60.0,3.0,6.0,2.0,0.97,11.0,57.0,3.0,4.0,2.0,0.97,10.0,0.95,1.0,0.67,1.0,0.97,0.91,8.25,8.25,1.0,5,5,1.0,7,6,0.86,0.920053482055664,1,1,1,1,1,0,1,1,1,1,1,1,0
Rudd was appointed Minister for Foreign Affairs in the Gillard government and was sworn into this position on 14 September 2010. He represented Gillard at a UN General Assembly meeting in September 2010.,"After the 2010 Election, Gillard chose Rudd to be Foreign Minister.",32029,32284,75100,101.0,4.0,11.0,7.0,0.31,16.5,67.0,3.0,6.0,3.0,0.31,11.0,0.66,0.75,0.55,0.43,0.31,0.67,8.58,9.66,1.13,11,6,0.55,11,8,0.73,0.7365610599517822,1,1,1,1,1,0,1,1,1,1,1,1,0
"Animals that were considered sacred and represented mythical powers and military were also buried alive but imprisoned in cages: cougars, a wolf, eagles, a falcon, an owl, and even venomous snakes.","Animals that were considered sacred and represented mythical powers and military might were also buried alive. Cougars, a wolf, eagles, a falcon, an owl, and even venomous snakes were among those found.",20803,20970,44351,197.0,8.0,13.0,11.0,0.86,31.0,100.5,7.0,17.0,10.0,0.86,16.0,0.51,0.88,1.31,0.91,0.86,0.52,9.99,9.79,0.98,13,8,0.62,14,12,0.86,0.9360105991363524,1,1,1,1,1,0,1,1,1,1,1,1,0
They decided to search and eliminate Chinnamalai and his brothers.,They decided to search and find Chinnmalai.,202690,204270,19109,66.0,5.0,3.0,4.0,0.75,10.0,43.0,3.0,2.0,2.0,0.75,7.0,0.65,0.6,0.67,0.5,0.75,0.7,8.6,6.76,0.79,8,6,0.75,10,7,0.7,0.8069052696228027,1,1,1,1,1,0,1,1,1,1,1,1,0
"These towns do not have independent school boards, but instead have one central board governing the entire district.","These towns do not have lone school boards, but instead have one central board governing the entire district.",148647,149820,46334,116.0,5.0,7.0,5.0,0.95,18.0,109.0,5.0,7.0,4.0,0.95,18.0,0.94,1.0,1.0,0.8,0.95,1.0,7.67,8.4,1.1,9,7,0.78,14,12,0.86,0.9881056547164916,1,1,1,1,1,0,1,1,1,1,1,1,0
Jimaní is the capital and the second largest city of the Independencia Province of the Dominican Republic.,History,204669,206268,201094,106.0,7.0,5.0,5.0,0.11,17.0,7.0,0.0,0.0,0.0,0.11,1.0,0.07,0.07,0.1,0.1,0.11,0.06,9.44,7.45,0.79,12,13,1.08,12,12,1.0,0.238906130194664,0,1,1,1,1,0,1,1,1,1,1,1,0
"Hummingbirds are birds in the family Trochilidae, and are native to the Americas.",They are from the family Trochilidae.,210606,212255,106909,81.0,5.0,8.0,4.0,0.51,13.0,37.0,3.0,3.0,1.0,0.51,6.0,0.46,0.6,0.38,0.25,0.51,0.46,11.07,9.27,0.84,11,7,0.64,10,7,0.7,0.7241969704627991,1,1,1,1,1,0,1,1,1,1,1,1,0
Content featuring male bisexuality has been a growing trend since the advent of internet pornography.,Images and videos showing male bisexuality have been more popular since the start of internet pornography.,109832,110715,153863,101.0,5.0,5.0,7.0,0.71,15.0,106.0,5.0,7.0,6.0,0.71,16.0,1.05,1.0,1.4,0.86,0.71,1.07,9.24,8.23,0.89,13,12,0.92,13,13,1.0,0.7615610957145691,1,1,1,1,1,0,1,1,1,1,1,1,0
"WWII: The Soviet Union reconquers Kharkov, but is later driven out in the Third Battle of Kharkov February 18 In a speech at the Berlin Sportpalast, German Propaganda Minister Joseph Goebbels declare a ""Total War"" against the Allies.","February 16 - World War II: Soviet Union reconquers Kharkov, but is later driven out in the Third Battle of Kharkov February 18 - The Nazis arrest the members of the White Rose movement.",35,35,259235,233.0,5.0,13.0,10.0,0.66,38.0,186.0,5.0,9.0,6.0,0.66,34.0,0.8,1.0,0.69,0.6,0.66,0.89,10.04,8.44,0.84,13,13,1.0,14,14,1.0,0.8982788324356079,1,1,1,1,1,0,1,1,1,1,1,1,0
"Carver continued his studies first at Chico State University and then at Humboldt State College in Arcata, California, where he studied with Richard Cortez Day and received his B.A. in 1963.","Carver continued his studies first at Chico State University and then at Humboldt State College in Arcata, California, where he studied with Richard Cortez Day. Carver received his B.A. in 1963.",13084,13195,89990,94.5,8.0,10.0,9.0,0.98,15.5,64.0,8.0,10.0,9.0,0.98,10.33,0.68,1.0,1.0,1.0,0.98,0.67,10.12,10.23,1.01,13,8,0.62,14,11,0.79,0.9820789098739624,1,1,1,1,1,0,1,1,1,1,1,1,0
"Sargent had himself been a pupil\/assistant organist or 'Articled Pupil' at Peterborough Cathedral in 1909 and it was to Peterborough that Vann moved next, being appointed Master of the Music in 1953.",Peterborough,9919,9999,72828,200.0,7.0,16.0,7.0,0.11,32.0,12.0,0.0,0.0,1.0,0.11,1.0,0.06,0.07,0.03,0.14,0.11,0.03,10.98,10.22,0.93,13,13,1.0,14,14,1.0,0.2989032566547394,0,1,1,1,1,0,1,1,1,1,1,1,0
"Around August 2005, 800 applicants were invited for an interview by CBS.","Around August 2005, 800 people were invited for an interview by CBS.",207478,209097,256493,72.0,4.0,7.0,3.0,0.93,12.0,68.0,4.0,7.0,2.0,0.93,12.0,0.94,1.0,1.0,0.67,0.93,1.0,8.77,8.62,0.98,8,7,0.88,8,7,0.88,0.988701105117798,1,1,1,1,1,0,1,1,1,1,1,1,0
